"Declaration Date","Incident Begin Date","Incident End Date","Declaration Type","State Name","Incident Type","Closeout Date","Region","State","County","City","Zip Code","Total Damage","Total Approved IHP Amount of Owner","Repair/Replace Amount of Owner","Rental Amount of Owner","Other Needs Amount of Owner","Total Approved IHP Amount of Renter","Repair/Replace Amount of Renter","Rental Amount of Renter","Other Needs Amount of Renter","lat","lon","Total_Support_Provided","Total_IHP_Approved_Amount","Support_Efficiency"
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77090,17411477.13,5474467.19,3451603.49,1309012.6,679770.43,4012323.24,0,1156749,2834652.59,30.0118752,-95.4463322,9431788.11,9486790.43,55002
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77090,17411477.13,5474467.19,3451603.49,1309012.6,679770.43,0,0,0,0,30.0118752,-95.4463322,5440386.52,5474467.19,34080
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Galveston","TEXAS CITY",77591,6095630.39,5179664.76,3488451.87,877363.41,797786.89,1455936.88,0,417102.3,1032747.06,29.3997529,-95.0026454,6613451.53,6635601.64,22150
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Brazoria","BRAZORIA",77422,14305948.96,10438370.24,7028897.54,1664670.64,1704377.32,860697.2,29039.33,307088,521664.55,29.0444147,-95.5691126,11255737.38,11299067.44,43330
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Brazoria","BROOKSIDE VILLAGE",77581,1106671.28,785196.58,577300.65,118972.4,82095.97,29704.11,0,12436,17268.11,29.5868996,-95.3252152,808073.13,814900.69,6827
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77345,310114.91,204011.6,166241.08,25156.67,12249.99,7146,0,5646,1500,30.0522464,-95.1588464,210793.74,211157.6,363
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Montgomery","THE WOODLANDS",77380,1216156,539849.95,389799.67,114868,32877.78,122484.46,0,32238,89220.11,30.1261952,-95.4672962,659003.56,662334.41,3330
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Jefferson","NEDERLAND",77627,7957970.34,4925818.13,3500363,814328,588660.93,574410.85,0,192350,380699.21,29.9714027,-93.9980485,5476401.14,5500228.98,23827
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Jefferson","NOME",77629,1572895.08,1284553.82,891214.38,143332,249164.74,109105.26,0,24568,84537.26,30.03577,-94.4243572,1392816.38,1393659.08,842
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Jefferson","PORT ARTHUR",77640,38503745.91,29558655.16,19886010.63,3360531.08,6171973.97,6179268.76,10848.38,1893227.86,4200168.57,29.8796363,-93.9776389,35522760.49,35737923.92,215163
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Fort Bend","ROSENBERG",77471,3724819.24,1629850.84,758822.04,498314,367539.81,676036.24,0,190868,483936.86,29.543368,-95.8775964,2299480.71,2305887.08,6406
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Fort Bend","ROSHARON",77583,509207.36,505266.96,331284.27,80257,93568.62,59552.47,0,17414,42138.47,29.3522632,-95.4602763,564662.36,564819.43,157
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Fort Bend","SIMONTON",77476,2157375.76,497464.9,190404.94,245344,54178.89,32953.01,0,10620,22061.01,29.680956,-95.9812748,522608.84,530417.91,7809
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Fort Bend","SIMONTON",77485,1024314.77,254606.77,120222.57,104046,21687.55,15159.85,0,6392,8767.85,29.679402,-95.977178,261115.97,269766.62,8650
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Fort Bend","STAFFORD",77477,627724.86,422821.79,253119.91,64844,103063.88,459185.09,0,71233,386417.35,29.6160671,-95.5577221,878678.14,882006.88,3328
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77091,3761152.57,2153879.98,1125075.09,555214,462825.56,1466170.95,0,346883.91,1117643.35,29.8564302,-95.4410924,3607641.91,3620050.93,12409
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77092,1588312.57,605127.16,233944.17,243371.35,118515.49,1006183.07,0,287426,716549.79,29.8265052,-95.4672962,1599806.8,1611310.23,11503
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77093,7933994.67,4933133.83,2831256.51,1212305.54,887062.75,1922234.11,9621.13,688940,1219320.39,29.8547143,-95.3416255,6848506.32,6855367.94,6861
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Nueces","CORPUS CHRISTI",78401,59099.83,60957.07,26798.18,15251,15229.99,162844.34,0,64044,98800.34,27.8028475,-97.4002872,220123.51,223801.41,3677
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Nueces","CORPUS CHRISTI",78402,23797.26,14655.74,7331.75,3574,3749.99,17655.75,0,6204,11371.25,27.8261595,-97.4002872,32230.99,32311.49,80
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Nueces","CORPUS CHRISTI",78404,320454.36,297255.06,104023.63,82622,109908.04,303793.39,0,70323,233173.39,27.767874,-97.4002872,600050.06,601048.45,998
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Nueces","CORPUS CHRISTI",78405,507041.31,505298.36,193485.21,129509,181714.44,388017.08,0,93387,294512.42,27.7772091,-97.4435441,892608.07,893315.44,707
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Nueces","CORPUS CHRISTI",78407,134171.53,143979.07,71850.04,35413,36516.05,119839.71,0,45956,73586.71,27.8121784,-97.4435441,263321.8,263818.78,496
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Nueces","CORPUS CHRISTI",78409,211292.84,218052.73,102941.71,64948,49448.87,37900.83,0,10794,27106.83,27.8025401,-97.5138947,255239.41,255953.56,714
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","PASADENA",77505,4408154.23,2514975.89,1616416.13,621313.62,261762.68,411768.34,0,178877,230968.38,29.6491178,-95.1379946,2909337.81,2926744.23,17406
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","PASADENA",77506,5590259.06,4676425.79,3298661.72,740379.02,637251.69,1707585.03,0,693449.16,1012487.59,29.7160112,-95.2005729,6382229.18,6384010.82,1781
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","RICHMOND",77406,4079.78,6819.92,3144.04,1952,1435.73,7982.57,0,2912,5070.57,29.5821811,-95.7607832,14514.34,14802.49,288
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77088,8790632.2,4165922.41,1900128.11,1287342.87,955071.27,2150968.93,0,606266,1538090.77,29.8790707,-95.4515725,6286899.02,6316891.34,29992
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","SEABROOK",77586,1089816.11,413540.17,243354.91,101329.65,68855.61,206504.83,0,49567,153867.79,29.5837324,-95.033851,616974.96,620045,3070
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77056,2818486.72,1060976.15,717162.52,206912,132387.95,130066.95,0,39276,90790.95,29.7484861,-95.4699173,1186529.42,1191043.1,4513
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77057,1370041.03,769414.38,621181.04,64130.23,81509.08,349399.25,0,35284,314115.25,29.7503969,-95.4935119,1116219.6,1118813.63,2594
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77058,1050316.69,271953.66,110665.28,108486,50665.2,515034.28,0,191788,320859.09,29.5642078,-95.0911062,782463.57,786987.94,4524
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77059,1271881.6,596157.81,402209.89,90612,67597.1,27473.46,0,8590,18766.47,29.6088604,-95.1327829,587775.46,623631.27,35855
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77060,2782043.01,1934016.63,1225327.65,351352,352814.04,5092242.82,0,1632736.16,3447430.72,29.938885,-95.3991907,7009660.57,7026259.45,16598
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Montgomery","CONROE",77304,1902084.47,828478.26,568453.29,135922,118673.9,85679.41,0,21578,64101.41,30.3315253,-95.509247,908728.6,914157.67,5429
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Bastrop","SMITHVILLE",78957,616541.33,403425.67,285063.46,71960,43771.22,53871.85,0,25891,27980.85,30.0085542,-97.1594321,454666.53,457297.52,2630
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Bee","SKIDMORE",78389,171309.57,154761.84,95946.85,35716,22807.45,7516.48,0,2966,4550.48,28.2541716,-97.6855522,161986.78,162278.32,291
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Jasper","JASPER",75951,1144307.38,1016733.3,652865.49,115636,247892.81,211566.02,0,29302,179216.41,30.920823,-93.9968812,1224912.71,1228299.32,3386
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Jasper","KIRBYVILLE",75956,1603793.19,1071017.53,712008.22,136338,219611.74,104384.85,0,18270,85634.85,30.658698,-93.8939722,1171862.81,1175402.38,3539
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Fort Bend","KATY",77450,48889738.26,36728020.47,28308313.89,6061217.83,2231814.61,1695145.67,0,890252,773022.66,29.7457034,-95.7405139,38264620.99,38423166.14,158545
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Fort Bend","KATY",77494,3064013.47,1990136.7,1484567.24,255715,245981.98,537720.81,0,185117,348356.14,29.742025,-95.8248352,2519737.36,2527857.51,8120
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","CYPRESS",77429,21650674.48,10505911.25,7333614.74,2213894,897237.89,2861133.65,0,1173888.5,1675907.67,30.0141064,-95.6668306,13294542.8,13367044.9,72502
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","CYPRESS",77433,6292466.29,4840715.79,3509472.68,716265.42,598285.17,686637.11,1910.95,177554,502141.44,29.9643725,-95.7510475,5505629.66,5527352.9,21723
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Montgomery","WILLIS",77378,164730.84,151619.98,91100.37,24898,35621.61,56267.55,0,10270,45922.98,30.4249276,-95.4799418,207812.96,207887.53,74
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Newton","BON WIER",75928,849087.8,664602.21,415961.55,94565,151744.52,29980.75,0,4776,25204.75,30.7399237,-93.643231,692251.82,694582.96,2331
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Newton","BUNA",77612,203982.93,130777.5,77213.88,12900,40423.75,1500,0,0,1500,30.4329842,-93.9624008,132037.63,132277.5,239
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Newton","BURKEVILLE",75932,194000.9,96353.59,70307.03,9542,16504.56,5399.82,0,1394,3678.12,30.9999178,-93.6679539,101425.71,101753.41,327
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Newton","CALL",75933,998493.16,662485.97,479886.03,71178,111286.34,31164.59,0,7466,23698.59,30.6124261,-93.8743461,693514.96,693650.56,135
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Newton","DEWEYVILLE",77614,804020.28,440038.81,324785.67,43040,70877.44,30950.33,0,9160,21790.33,30.3070644,-93.7587457,469653.44,470989.14,1335
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Newton","DEWEYVILLE",77632,553321.79,304648.66,198955,36737,66097.03,8109.49,0,2536,5573.49,30.2977058,-93.7435004,309898.52,312758.15,2859
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Newton","KIRBYVILLE",75956,610401.52,260451.14,175632.07,27705,54352.83,15484.48,0,1120,14364.48,30.658698,-93.8939722,273174.38,275935.62,2761
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Newton","NEWTON",75966,719127.1,339909.82,219664.82,48809.17,71015.33,19588.24,0,2482,17106.24,30.8485724,-93.7600658,359077.56,359498.06,420
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Newton","ORANGE",77632,2341570.63,959221.68,637439.39,133571,182656.36,60032.85,0,12993,46086.34,30.2193439,-93.8044831,1012746.09,1019254.53,6508
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Liberty","CLEVELAND",77327,10062149.03,7982467.43,5452413.78,1128270.56,1399065.13,840674.21,10195.26,239239,591168.77,30.34132,-95.0854885,8820352.5,8823141.64,2789
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Liberty","CLEVELAND",77328,1837985.29,1232109.84,840449.17,158264,233287.67,134003.35,0,39356,93867.58,30.34132,-95.0854885,1365224.42,1366113.19,888
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Galveston","GALVESTON",77551,347829.25,242124.47,68002.96,64280,109160.68,613019.09,0,147847,463527.15,29.2784215,-94.8365094,852817.79,855143.56,2325
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Galveston","GALVESTON",77554,114596.17,97827.5,43086.39,22830,31671.11,99077.2,0,28348,70729.2,29.2469914,-94.9039424,196664.7,196904.7,240
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Chambers","BAYTOWN",77523,13344327.99,11147210.85,8237255.3,1901586.06,985059.24,999743.69,0,397937,599401.68,29.7688846,-94.8728093,12121239.28,12146954.54,25715
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Waller","BROOKSHIRE",77423,2285173.94,1481753.92,944179.7,325213,209722.36,317539.05,0,105398,209030.05,29.7860643,-95.9510661,1793543.11,1799292.97,5749
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Chambers","HANKAMER",77560,2025981.06,1760981.01,1277946.41,216419,262740.2,101121.42,0,37416,63705.42,29.8582755,-94.6268618,1858227.03,1862102.43,3875
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Chambers","MONT BELVIEU",77535,115636.36,70324.51,57721.09,10002,2249.97,0,0,0,0,29.8477222,-94.890758,69973.06,70324.51,351
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Nueces","PORT ARANSAS",78373,9915109.32,4535097.52,2508962.41,1247391,703938.6,2113062.46,0,1028917.6,1047921.47,27.8339158,-97.0610994,6537131.08,6648159.98,111028
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77087,1618909.74,1224802.03,782713.88,179201,262887.15,961448.47,0,244865,707984.69,29.688774,-95.305023,2177651.72,2186250.5,8598
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Hardin","SARATOGA",77585,95293.26,105942.06,72330.92,16018,17322.5,10942.96,0,9112,1830.96,30.2841668,-94.5294639,116614.38,116885.02,270
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Hardin","SILSBEE",77656,5633221.86,4117280.43,2821965.76,442585,844758.16,652176.52,0,171873,479752.52,30.3490976,-94.1779624,4760934.44,4769456.95,8522
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Hardin","SOUR LAKE",77659,24722005.45,10907446.92,8393425.45,1528367.06,963030.84,434931.39,0,167761,266390.94,30.1402122,-94.4110239,11318975.29,11342378.31,23403
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Waller","WALLER",77484,168106.27,106969.36,74532.83,23326,8616.18,17494.78,0,3904,13590.78,30.0566085,-95.9268986,123969.79,124464.14,494
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","SOUTH HOUSTON",77587,9927599.75,7560111.51,4883587.53,1506010,1151432.61,2133257.52,0,768707,1356773.39,29.6600034,-95.2292777,9666510.53,9693369.03,26858
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","SPRING",77379,21185666.9,10036340.3,7290314.15,1913923.49,774349.83,1034839.81,0,459002,561514.48,30.0545499,-95.4937304,10999103.95,11071180.11,72076
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Goliad","GOLIAD",77963,602266.26,434772.47,246469.32,113172,74185.97,62420.31,0,24351,38069.31,28.6683252,-97.3883265,496247.6,497192.78,945
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Fayette","LA GRANGE",78945,7150068.18,5122295.4,4108277.39,303360,708161.47,245307.79,0,55538,189769.79,29.9055033,-96.876647,5365106.65,5367603.19,2496
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","WEBSTER",77598,1753163.2,1281668.82,922776.05,212840,142957.63,1793953.21,0,793024.44,995471.76,29.5377315,-95.1182645,3067069.88,3075622.03,8552
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Hardin","BEAUMONT",77713,1392.26,6266.44,0,0,6000,0,0,0,0,30.0435239,-94.2743628,6000,6266.44,266
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77081,295344.12,162827.4,101048.59,33732,28046.81,555352.35,0,108190,446507.17,29.7161912,-95.4830243,717524.57,718179.75,655
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77082,440361.06,259870.44,119694.36,13326,126850.08,1095753.15,0,95764,997348.05,29.7253361,-95.6773512,1352982.49,1355623.59,2641
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77083,615745.28,522076.27,235131.26,56042,230903.01,675552.87,0,118994,552254.15,29.697594,-95.6510533,1193324.42,1197629.14,4304
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77084,47679000.73,27519913.22,18727386.89,5215984.93,3494487,8432539.56,12673.9,3354211.92,5012554.9,29.8296506,-95.6668306,35817299.54,35952452.78,135153
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77086,462979.18,361782.32,172444.76,51103,138234.56,371841.58,0,35902,334420.53,29.9179181,-95.4882679,732104.85,733623.9,1519
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77002,44427.71,66019.79,34572.69,13146,14000,158581.05,0,43733,113782.29,29.752554,-95.3704009,219233.98,224600.84,5366
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77003,140189.73,138123.65,74905.38,15859,45778.77,974784.27,0,336520,636774.11,29.753611,-95.3442408,1109837.26,1112907.92,3070
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","HOUSTON",77004,1089239.76,749416.99,397317.73,165989,183498.96,1662209.65,0,421063,1234113.65,29.7209034,-95.3677844,2401982.34,2411626.64,9644
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Hardin","VILLAGE MILLS",77663,476228.86,257130.7,206591.56,33188,17144.37,40184.56,0,5176,35008.56,30.5092793,-94.3997092,297108.49,297315.26,206
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Lavaca","HALLETTSVILLE",77964,85707,72960.73,44562.07,9724,18357.53,4880.79,0,1048,3832.79,29.4438528,-96.9410929,77524.39,77841.52,317
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","BAYTOWN",77520,3469898.05,2551051.48,1621004.29,427860,499468.34,1278959.09,0,362232,913816.15,29.7299827,-94.9870491,3824380.78,3830010.57,5629
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","BAYTOWN",77521,23307642.17,13652859.8,9765062.52,2260970.01,1606983.49,3206763.18,0,1175614,2024575.09,29.8120015,-94.9558696,16833205.11,16859622.98,26417
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","BAYTOWN",77523,105298.46,76550.58,50311.8,15702,8495.34,44999.96,0,10620,34379.96,29.7688846,-94.8728093,119509.1,121550.54,2041
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","BELLAIRE",77401,19357619.36,5951646.29,2984301.14,2435688.39,491977.11,818081.7,0,507861,306127.21,29.7057858,-95.4588299,6725954.85,6769727.99,43773
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","CHANNELVIEW",77530,3206468.91,1809416.37,1080878.43,344222,383025.94,540342.8,0,130022,410320.8,29.7945258,-95.1119407,2348469.17,2349759.17,1290
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Harris","CONROE",77385,127591.9,35780.77,19846.2,6570,9364.57,4136.15,0,0,3336.19,30.1969977,-95.4253757,39116.96,39916.92,799
"8/25/17","8/23/17","9/15/17","Major Disaster","Texas","Hurricane",NA,6,"TX","Fort Bend","MISSOURI CITY",77459,3102954,3344065.18,1742710.69,288459.72,1291148.76,496996.8,0,63681,427111.53,29.4773092,-95.5302337,3813111.7,3841061.98,27950
